"","id","Advert.1","Advert.2","Advert.3","Advert.4","Training.condition","advert","version","PK","informed","PG_value","agree_value","trustworthy_value","believable_value","accurate_value","factual_value","recall_num","recall_correct","CSC","BBA","SFI","CBB","FF","TPM","VFP","AT","political_interest","reg_know","SM_use","SM_frequency_1","partyID","age","gender","education","Ethnicity.simplified","PK1_value","PK2_value","PK3_value","PK4_value","informed2_value","informed3_value","informed4_value","recall_name","useful_rank_1"
"3302",846,"0","1","0","1","0","advert.2","1",4.75,3,7,4,3,4,4,2,"1","incorrect","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Not sure","Less than once a week","Labour",25,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",3,7,3,6,3,3,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"3303",846,"0","1","0","1","0","advert.3","0",4.25,3.33333333333333,5,4,3,5,4,4,"1","incorrect","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Not sure","Less than once a week","Labour",25,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,7,2,5,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"3304",846,"0","1","0","1","0","advert.4","1",5.25,5.33333333333333,6,4,4,4,2,1,"1","incorrect","1","1","0","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Not sure","Less than once a week","Labour",25,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",5,7,3,6,5,6,5,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",2
"3305",847,"0","1","0","1","1","advert.1","0",5.5,3.33333333333333,7,1,1,1,1,1,"Not sure","incorrect","0","0","0","1","0","0","0","0",5,"Not sure","1 to 2 hours ","Once a day	","I do not identify with any political party",68,"Male","A-level, or equivalent","White",4,7,4,7,2,2,6,"Campaign for a better Britain",1
"3306",847,"0","1","0","1","1","advert.2","1",6.5,4,7,6,7,7,7,7,"Not sure","incorrect","0","0","0","1","0","0","0","0",5,"Not sure","1 to 2 hours ","Once a day	","I do not identify with any political party",68,"Male","A-level, or equivalent","White",6,7,6,7,4,2,6,"Campaign for a better Britain",1
"3307",847,"0","1","0","1","1","advert.3","0",6,3.33333333333333,6,7,4,7,7,4,"Not sure","incorrect","0","0","0","1","0","0","0","0",5,"Not sure","1 to 2 hours ","Once a day	","I do not identify with any political party",68,"Male","A-level, or equivalent","White",6,7,4,7,2,2,6,"Campaign for a better Britain",1
"3308",847,"0","1","0","1","1","advert.4","1",4.75,3.66666666666667,7,6,5,6,6,5,"Not sure","incorrect","0","0","0","1","0","0","0","0",5,"Not sure","1 to 2 hours ","Once a day	","I do not identify with any political party",68,"Male","A-level, or equivalent","White",2,7,3,7,2,3,6,"Campaign for a better Britain",1
"3309",848,"0","1","0","1","0","advert.1","0",4,4.33333333333333,6,4,4,5,5,2,"0","incorrect","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once every couple of days	","Liberal Democrat",51,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,6,5,4,4,"Common Sense Collective,Breaking Barriers Alliance",1
"3310",848,"0","1","0","1","0","advert.2","1",4,5,6,4,4,4,4,1,"0","incorrect","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once every couple of days	","Liberal Democrat",51,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,6,5,5,5,"Common Sense Collective,Breaking Barriers Alliance",1
"3311",848,"0","1","0","1","0","advert.3","0",3,2.66666666666667,7,4,4,4,4,4,"0","incorrect","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once every couple of days	","Liberal Democrat",51,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,2,2,2,4,"Common Sense Collective,Breaking Barriers Alliance",1
"3312",848,"0","1","0","1","0","advert.4","1",4,6,6,5,4,6,4,1,"0","incorrect","1","1","0","0","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once every couple of days	","Liberal Democrat",51,"Male","Postgraduate (e.g. M.Sc, Ph.D)","White",2,6,2,6,6,6,6,"Common Sense Collective,Breaking Barriers Alliance",1
"3313",849,"1","0","0","1","1","advert.1","1",6,5.66666666666667,7,2,2,3,2,2,"2","correct","1","0","0","0","0","0","0","0",2,"Not sure","Less than 1/2 hour ","2-5 times a day","Conservative",42,"Male","GCSE level, or equivalent","White",5,7,5,7,5,6,6,"Common Sense Collective",4
"3314",849,"1","0","0","1","1","advert.2","0",4.5,3,7,4,2,3,3,2,"2","correct","1","0","0","0","0","0","0","0",2,"Not sure","Less than 1/2 hour ","2-5 times a day","Conservative",42,"Male","GCSE level, or equivalent","White",3,6,2,7,3,3,3,"Common Sense Collective",4
"3315",849,"1","0","0","1","1","advert.3","0",3.75,5,5,5,4,6,4,5,"2","correct","1","0","0","0","0","0","0","0",2,"Not sure","Less than 1/2 hour ","2-5 times a day","Conservative",42,"Male","GCSE level, or equivalent","White",2,5,2,6,5,5,5,"Common Sense Collective",4
"3316",849,"1","0","0","1","1","advert.4","1",6.25,6,7,5,4,6,5,4,"2","correct","1","0","0","0","0","0","0","0",2,"Not sure","Less than 1/2 hour ","2-5 times a day","Conservative",42,"Male","GCSE level, or equivalent","White",7,6,6,6,6,6,6,"Common Sense Collective",4
"3317",850,"1","0","0","1","1","advert.1","1",5.5,2.33333333333333,6,4,4,5,3,2,"2","correct","1","0","1","1","1","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Labour",27,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,5,6,3,2,2,"Future First,Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3318",850,"1","0","0","1","1","advert.2","0",5.5,2.66666666666667,6,5,4,5,4,2,"2","correct","1","0","1","1","1","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Labour",27,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,5,6,3,2,3,"Future First,Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3319",850,"1","0","0","1","1","advert.3","0",5.25,2,6,5,4,5,4,3,"2","correct","1","0","1","1","1","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Labour",27,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,4,6,2,2,2,"Future First,Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3320",850,"1","0","0","1","1","advert.4","1",4.75,5,6,5,4,4,3,2,"2","correct","1","0","1","1","1","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","Labour",27,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,4,6,5,5,5,"Future First,Common Sense Collective,Speak Freely Inc.,Campaign for a better Britain",1
"3321",851,"1","0","1","0","0","advert.1","1",4.5,5,7,2,1,2,2,1,"Not sure","incorrect","0","0","1","1","0","0","0","0",2,"Not sure","None, No time at all ","2-5 times a day","Conservative",28,"Male","A-level, or equivalent","White",2,7,2,7,5,5,5,"Speak Freely Inc.,Campaign for a better Britain",2
"3322",851,"1","0","1","0","0","advert.2","0",4,5,7,2,2,3,2,1,"Not sure","incorrect","0","0","1","1","0","0","0","0",2,"Not sure","None, No time at all ","2-5 times a day","Conservative",28,"Male","A-level, or equivalent","White",1,7,1,7,5,5,5,"Speak Freely Inc.,Campaign for a better Britain",2
"3323",851,"1","0","1","0","0","advert.3","1",3.5,3.66666666666667,3,5,5,6,6,5,"Not sure","incorrect","0","0","1","1","0","0","0","0",2,"Not sure","None, No time at all ","2-5 times a day","Conservative",28,"Male","A-level, or equivalent","White",2,5,2,5,4,3,4,"Speak Freely Inc.,Campaign for a better Britain",2
"3324",851,"1","0","1","0","0","advert.4","0",2.5,5.66666666666667,5,4,5,4,4,4,"Not sure","incorrect","0","0","1","1","0","0","0","0",2,"Not sure","None, No time at all ","2-5 times a day","Conservative",28,"Male","A-level, or equivalent","White",1,4,1,4,6,6,5,"Speak Freely Inc.,Campaign for a better Britain",2
"3325",852,"1","0","1","0","0","advert.1","1",6.75,6.33333333333333,7,5,4,6,6,4,"2","correct","1","1","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Never","Green Party",38,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",7,7,7,6,6,7,6,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"3326",852,"1","0","1","0","0","advert.2","0",4.5,3.66666666666667,7,6,4,6,4,4,"2","correct","1","1","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Never","Green Party",38,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,3,7,5,3,3,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"3327",852,"1","0","1","0","0","advert.3","1",4.75,6,4,5,4,6,4,4,"2","correct","1","1","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Never","Green Party",38,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,6,1,7,6,6,6,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"3328",852,"1","0","1","0","0","advert.4","0",4,2.33333333333333,7,5,4,6,4,4,"2","correct","1","1","1","1","0","0","0","0",4,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","1 to 2 hours ","Never","Green Party",38,"Male","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",2,6,2,6,2,3,2,"Common Sense Collective,Breaking Barriers Alliance,Speak Freely Inc.,Campaign for a better Britain",1
"3329",853,"1","0","0","1","0","advert.1","1",5.75,6.33333333333333,7,3,6,5,4,4,"2","correct","1","1","0","1","0","0","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","2-5 times a day","Green Party",23,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",5,7,5,6,7,6,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
"3330",853,"1","0","0","1","0","advert.2","0",5,2,6,3,2,2,2,1,"2","correct","1","1","0","1","0","0","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","2-5 times a day","Green Party",23,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,4,6,2,2,2,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
"3331",853,"1","0","0","1","0","advert.3","0",4.75,3,6,4,3,6,4,2,"2","correct","1","1","0","1","0","0","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","2-5 times a day","Green Party",23,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,3,6,3,3,3,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
"3332",853,"1","0","0","1","0","advert.4","1",6.25,5.33333333333333,7,4,4,5,5,2,"2","correct","1","1","0","1","0","0","0","0",2,"All political advertising (whether on television, radio, in newspapers or the internet) is subject to the same rules set by the UK government","Less than 1/2 hour ","2-5 times a day","Green Party",23,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",6,7,6,6,5,5,6,"Common Sense Collective,Breaking Barriers Alliance,Campaign for a better Britain",4
"3333",854,"0","1","0","1","1","advert.1","0",7,5,7,3,3,4,3,2,"Not sure","incorrect","0","0","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","I do not identify with any political party",36,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",7,7,7,7,4,5,6,"Speak Freely Inc.,Campaign for a better Britain",1
"3334",854,"0","1","0","1","1","advert.2","1",4.5,3,7,5,3,5,4,2,"Not sure","incorrect","0","0","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","I do not identify with any political party",36,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,6,3,6,3,3,3,"Speak Freely Inc.,Campaign for a better Britain",1
"3335",854,"0","1","0","1","1","advert.3","0",5,5,6,6,4,6,5,4,"Not sure","incorrect","0","0","1","1","0","0","0","0",3,"All political advertising is regulated by rules set by the UK government, but there is one set of rules for advertising on television and radio and a different set of rules for advertising on the internet and social media","Less than 1/2 hour ","Once a day	","I do not identify with any political party",36,"Female","Undergraduate University (e.g. BA, B.Sc, B.Ed)","White",3,7,3,7,5,5,5,"Speak Freely Inc.,Campaign for a better Britain",1
